order_id,user_id,product_id,order_date,amount
2305,469,238,2023-06-20,26.94
2306,803,433,2023-05-30,292.11
2307,238,342,2023-05-25,1926.77
2308,106,440,2023-04-20,1087.79
2309,349,65,2023-05-13,1512.09
2310,62,57,2023-10-11,2069.41
2311,144,231,2023-05-30,1585.2
2312,827,333,2023-02-19,1284.38
2313,206,87,2023-06-02,2033.68
2314,511,299,2023-07-26,1189.88
2315,407,488,2023-11-06,992.24
2316,189,58,2023-08-09,2135.3
2317,501,495,2023-02-12,59.45
2318,464,255,2023-09-20,140.19
2319,445,185,2023-06-03,1893.51
2320,789,94,2023-10-30,1409.17
2321,65,375,2023-01-31,2277.26
2322,922,120,2023-03-31,1681.41
2323,57,138,2023-03-03,2435.2
2324,798,199,2023-04-30,1063.45
2325,966,224,2023-03-11,530.14
2326,244,478,2023-12-30,1068.55
2327,470,429,2023-03-28,646.03
2328,260,154,2023-11-11,68.55
2329,71,478,2023-04-07,1175.49
2330,392,31,2023-10-05,1305.23
2331,333,195,2023-07-06,2092.44
2332,261,358,2023-12-14,1025.12
2333,739,426,2023-12-25,1278.45
2334,23,388,2023-09-17,647.14
2335,214,398,2023-01-25,867.19
2336,317,89,2023-10-03,2360.44
2337,246,482,2023-02-20,1712.72
2338,132,231,2023-10-08,1398.84
2339,27,100,2023-11-28,1740.92
2340,632,75,2023-12-07,580.18
2341,846,141,2023-05-17,2428.12
2342,465,303,2023-09-28,2244.69
2343,667,401,2023-09-19,119.28
2344,891,431,2023-04-30,534.86
2345,969,102,2023-04-04,1487.91
2346,899,100,2023-01-28,806.14
2347,815,327,2023-05-05,190.9
2348,878,83,2023-12-22,1313.66
2349,593,447,2023-02-16,155.57
2350,44,255,2023-09-08,1991.1
2351,502,229,2023-04-12,594.03
2352,190,62,2023-10-27,541.7
2353,862,47,2023-10-09,1062.05
2354,239,201,2023-07-03,421.78
2355,697,180,2023-07-23,2205.12
2356,117,254,2023-09-13,2255.97
2357,191,405,2023-12-27,1166.22
2358,2,468,2023-06-06,1710.45
2359,869,70,2023-02-24,1866.32
2360,178,86,2023-12-09,902.15
2361,752,362,2023-01-23,1666.92
2362,81,431,2023-04-06,883.46
2363,527,461,2023-09-25,1093.7
2364,984,323,2023-12-11,781.01
2365,152,213,2023-07-20,630.58
2366,278,54,2023-09-18,1767.07
2367,203,262,2023-01-20,2456.2
2368,554,85,2023-12-28,1570.6
2369,298,191,2023-05-14,537.29
2370,922,249,2023-09-26,326.54
2371,387,53,2023-03-01,1182.51
2372,372,428,2023-02-19,1555.42
2373,911,480,2023-08-17,2231.49
2374,98,432,2023-03-30,1524.41
2375,293,499,2023-01-26,1991.25
2376,609,246,2023-05-28,684.52
2377,143,205,2023-12-15,1951.19
2378,535,14,2023-09-05,1050.32
2379,864,447,2023-12-30,929.53
2380,68,243,2023-02-17,89.06
2381,607,86,2023-08-12,1550.72
2382,517,460,2023-06-25,1621.13
2383,408,432,2023-12-02,1802.82
2384,710,136,2023-11-27,153.92
2385,551,71,2023-01-03,1377.89
2386,171,55,2023-03-23,265.93
2387,381,298,2023-12-23,930.47
2388,477,92,2023-04-16,667.42
2389,947,114,2023-12-24,2153.83
2390,85,13,2023-03-29,2426.63
2391,865,366,2023-10-10,1832.03
2392,52,137,2023-10-28,1110.97
2393,768,202,2023-05-29,2470.86
2394,107,266,2023-08-02,1012.19
2395,999,248,2023-01-29,718.53
2396,875,238,2023-10-11,1228.15
2397,448,296,2023-02-24,2001.47
2398,508,331,2023-09-05,1805.53
2399,482,50,2023-02-12,1895.26
2400,959,399,2023-10-26,1428.68
2401,299,372,2023-07-09,147.13
2402,258,249,2023-02-20,571.9
2403,549,120,2023-07-04,2296.2
2404,544,256,2023-02-13,950.18
2405,778,353,2023-12-04,1834.46
2406,232,479,2023-03-21,153.92
2407,330,221,2023-11-11,596.25
2408,665,244,2023-02-19,752.15
2409,603,370,2023-02-12,493.34
2410,855,105,2023-09-08,1255.17
2411,900,53,2023-12-31,283.4
2412,843,456,2023-10-23,909.4
2413,549,120,2023-11-10,1043.99
2414,58,442,2023-08-10,383.09
2415,22,406,2023-07-17,1957.96
2416,409,267,2023-10-12,781.04
2417,916,238,2023-04-29,436.52
2418,508,114,2023-06-03,2365.26
2419,654,28,2023-06-16,2118.29
2420,929,28,2023-08-01,175.92
2421,155,223,2023-02-14,1872.45
2422,394,158,2023-03-09,1915.41
2423,757,406,2023-05-28,1433.28
2424,336,474,2023-07-12,2000.62
2425,883,407,2023-10-03,242.09
2426,543,305,2023-12-12,515.81
2427,620,352,2023-08-04,378.88
2428,787,442,2023-05-17,2176.21
2429,560,358,2023-08-13,916.55
2430,209,112,2023-03-08,101.56
2431,843,8,2023-02-14,219.4
2432,220,316,2023-12-26,1378.77
2433,980,388,2023-07-18,348.64
2434,46,380,2023-11-28,1154.34
2435,313,306,2023-12-02,301.05
2436,50,378,2023-04-26,358.38
2437,362,291,2023-11-05,902.88
2438,697,328,2023-05-02,186.26
2439,638,253,2023-08-20,181.93
2440,949,91,2023-12-20,1570.45
2441,633,302,2023-07-06,790.42
2442,545,302,2023-01-06,387.98
2443,377,296,2023-02-08,376.86
2444,735,109,2023-08-19,147.99
2445,963,349,2023-10-12,960.6
2446,779,157,2023-02-19,736.99
2447,560,397,2023-02-10,420.9
2448,833,440,2023-07-22,183.38
2449,90,475,2023-08-03,2059.69
2450,134,116,2023-03-25,1235.47
2451,367,111,2023-01-10,2371.68
2452,148,340,2023-01-22,1799.18
2453,12,89,2023-09-03,2002.69
2454,754,124,2023-03-21,1277.64
2455,424,189,2023-03-30,243.92
2456,988,331,2023-03-10,2302.34
2457,177,266,2023-10-07,162.74
2458,402,339,2023-04-16,1187.62
2459,649,458,2023-10-24,1385.85
2460,540,84,2023-08-29,2228.7
2461,38,78,2023-11-21,140.19
2462,624,252,2023-08-14,2167.49
2463,202,107,2023-05-08,407.17
2464,578,127,2023-12-16,1813.22
2465,599,172,2023-12-17,2302.6
2466,791,305,2023-01-16,52.95
2467,525,187,2023-07-19,767.14
2468,956,162,2023-11-13,2028.34
2469,558,324,2023-12-16,1597.94
2470,754,39,2023-07-18,1167.7
2471,314,266,2023-02-03,1390.98
2472,902,203,2023-12-19,980.56
2473,136,435,2023-09-09,1746.09
2474,135,430,2023-05-18,1990.83
2475,855,295,2023-07-14,643.61
2476,44,178,2023-07-05,2471.45
2477,276,194,2023-07-23,2292.31
2478,727,444,2023-07-15,1949.27
2479,71,86,2023-08-22,1656.99
2480,64,143,2023-08-15,152.19
2481,615,194,2023-05-01,1969.71
2482,310,495,2023-08-30,991.0
2483,673,136,2023-09-19,1712.78
2484,837,484,2023-11-24,2336.18
2485,876,298,2023-05-14,1610.44
2486,307,420,2023-06-22,1026.7
2487,448,439,2023-05-01,2057.89
2488,149,70,2023-02-08,2274.28
2489,704,181,2023-01-11,2303.68
2490,976,282,2023-03-11,1483.87
2491,865,133,2023-05-05,1660.52
2492,543,27,2023-11-18,317.77
2493,551,22,2023-02-04,1949.79
2494,216,191,2023-02-22,507.62
2495,614,412,2023-11-09,1635.57
2496,644,131,2023-09-13,626.24
2497,759,363,2023-10-15,921.88
2498,332,378,2023-04-06,422.08
2499,524,91,2023-06-06,404.76
2500,850,449,2023-05-30,29.3
2501,90,62,2023-06-09,898.08
2502,226,145,2023-02-16,1770.6
2503,899,210,2023-02-11,491.9
2504,284,408,2023-03-06,2453.36
2505,196,324,2023-05-18,330.98
2506,82,330,2024-01-01,1817.52
2507,543,144,2023-08-31,530.69
2508,343,254,2023-07-17,1315.15
2509,844,124,2023-09-30,685.54
2510,285,178,2024-01-01,1130.05
2511,938,33,2023-12-25,954.82
2512,71,476,2023-10-28,397.51
2513,634,190,2023-06-06,1674.38
2514,795,91,2023-01-11,2144.27
2515,170,252,2023-03-31,405.24
2516,244,270,2023-11-18,2199.99
2517,584,230,2023-01-17,386.69
2518,437,415,2023-07-01,2162.2
2519,105,149,2023-10-04,1371.65
2520,800,428,2023-09-01,2496.73
2521,566,457,2023-03-26,2155.52
2522,205,233,2023-08-02,670.67
2523,251,329,2023-05-10,2213.32
2524,854,75,2023-04-17,620.6
2525,128,194,2023-11-26,1415.36
2526,244,425,2023-03-22,1922.66
2527,787,271,2023-07-04,322.85
2528,681,396,2023-05-19,793.81
2529,546,497,2023-01-30,846.66
2530,699,104,2023-08-16,1908.43
2531,252,82,2023-06-27,199.3
2532,218,25,2023-04-17,2494.42
2533,202,267,2023-02-13,2456.59
2534,306,154,2023-12-05,1541.28
2535,947,31,2023-04-23,2371.37
2536,203,93,2023-06-29,1497.92
2537,18,499,2023-05-01,1647.1
2538,103,188,2023-01-12,1939.14
2539,418,444,2023-10-14,275.09
2540,314,73,2023-04-23,2269.04
2541,446,345,2023-09-09,188.57
2542,153,103,2023-03-21,260.15
2543,194,65,2023-08-12,350.43
2544,147,39,2023-04-05,1183.27
2545,912,408,2023-06-08,344.07
2546,79,217,2023-08-17,1161.74
2547,77,293,2023-04-17,2095.67
2548,985,39,2023-03-19,1033.34
2549,695,330,2023-02-24,2326.46
2550,16,310,2023-04-20,1916.63
2551,179,441,2023-07-31,1179.69
2552,292,133,2023-11-24,2243.63
2553,892,117,2023-07-23,331.99
2554,243,216,2023-06-19,1227.63
2555,384,363,2023-03-24,1086.94
2556,217,125,2023-06-18,1238.03
2557,59,497,2023-04-02,556.84
2558,450,159,2023-11-21,217.58
2559,909,380,2023-01-16,1516.66
2560,982,494,2023-01-19,1761.71
2561,378,161,2023-07-09,1832.83
2562,212,293,2023-11-16,1951.89
2563,879,192,2023-01-27,291.1
2564,15,446,2023-05-28,919.52
2565,561,434,2023-04-20,2245.53
2566,486,114,2023-12-31,1417.87
2567,537,300,2023-11-10,191.2
2568,470,408,2023-11-07,1154.65
2569,713,55,2023-04-19,21.37
2570,229,408,2023-03-05,399.86
2571,389,295,2023-05-26,2064.83
2572,231,184,2023-03-03,312.74
2573,301,260,2024-01-01,1582.67
2574,427,262,2023-09-21,1456.17
2575,100,405,2023-09-23,1976.51
2576,488,7,2023-11-19,2465.98
2577,415,382,2023-10-17,2375.3
2578,354,90,2023-11-09,2211.67
2579,281,489,2023-05-18,2431.28
2580,156,230,2023-05-21,647.97
2581,640,449,2023-05-26,2445.64
2582,365,84,2023-10-22,14.22
2583,931,175,2023-04-04,1248.26
2584,7,202,2023-04-25,744.43
2585,971,488,2023-08-07,383.54
2586,443,343,2023-11-16,2298.38
2587,257,235,2023-12-13,2422.31
2588,898,175,2023-06-12,1748.25
2589,866,325,2023-02-17,110.07
2590,738,110,2023-04-13,2114.27
2591,149,260,2023-10-24,2346.77
2592,922,292,2023-08-26,1896.1
2593,727,236,2023-02-22,1588.21
2594,860,139,2023-11-08,893.18
2595,64,16,2023-10-21,1441.54
2596,347,250,2023-12-24,1471.2
2597,296,317,2023-12-18,1473.79
2598,765,295,2023-10-20,895.91
2599,732,477,2023-05-16,1607.65
2600,38,340,2023-01-14,11.79
2601,603,416,2023-08-16,713.92
2602,509,493,2023-05-08,327.34
2603,33,146,2023-01-13,1131.56
2604,227,388,2023-07-29,2384.99
2605,744,39,2023-10-29,2429.81
2606,648,168,2023-11-10,2432.64
2607,709,224,2023-07-27,1161.13
2608,252,195,2023-08-19,802.2
2609,157,70,2023-01-09,669.31
2610,935,108,2023-03-01,2063.62
2611,704,86,2023-08-26,1646.16
2612,51,334,2023-02-12,831.19
2613,173,394,2023-06-26,639.83
2614,152,425,2024-01-01,1446.53
2615,541,481,2023-01-05,259.59
2616,901,285,2023-10-29,799.67
2617,596,287,2023-07-08,2001.53
2618,187,321,2023-08-22,793.73
2619,574,223,2023-04-06,515.54
2620,483,151,2023-09-22,612.22
2621,353,155,2023-07-27,1535.82
2622,819,258,2023-01-17,682.27
2623,465,236,2023-03-05,1384.29
2624,386,425,2023-02-26,16.71
2625,147,189,2023-09-14,641.35
2626,475,38,2023-12-10,1967.95
2627,937,112,2023-12-19,2306.69
2628,482,399,2023-02-10,237.38
2629,733,298,2023-03-15,2442.11
2630,929,373,2023-03-01,2146.19
2631,941,472,2023-10-18,1209.5
2632,413,325,2023-07-29,1703.29
2633,672,377,2023-05-09,236.07
2634,95,155,2023-08-02,330.64
2635,855,476,2023-11-01,666.15
2636,119,22,2023-05-05,772.8
2637,873,125,2023-04-22,482.57
2638,366,131,2023-04-28,1985.0
2639,558,343,2023-01-17,222.45
2640,221,395,2023-01-10,546.78
2641,629,119,2023-12-06,402.81
2642,108,386,2023-02-02,1179.36
2643,971,3,2023-11-07,2086.9
2644,720,10,2023-11-14,1891.03
2645,840,298,2023-01-08,1570.88
2646,295,349,2023-04-25,2316.24
2647,845,247,2023-05-24,1843.74
2648,873,120,2023-09-25,2052.54
2649,792,395,2023-04-03,302.17
2650,799,98,2023-03-31,2050.38
2651,601,115,2023-03-05,1457.04
2652,588,34,2023-12-28,2456.14
2653,610,56,2023-05-26,2312.66
2654,153,199,2023-09-23,324.83
2655,974,491,2023-06-02,1059.92
2656,306,183,2023-01-25,80.51
2657,833,53,2023-01-21,492.75
2658,252,131,2023-08-05,1035.31
2659,240,438,2023-02-04,423.2
2660,617,50,2023-01-01,700.84
2661,9,311,2023-06-13,1333.4
2662,53,294,2023-11-30,785.42
2663,344,212,2023-04-27,1341.91
2664,104,95,2023-06-13,2130.72
2665,531,394,2023-11-17,1129.12
2666,211,365,2023-04-30,828.06
2667,583,33,2023-07-16,86.56
2668,439,356,2023-12-08,1873.78
2669,471,129,2023-01-25,1194.57
2670,394,186,2023-11-29,1986.81
2671,308,431,2023-03-08,675.29
2672,625,218,2023-06-29,2459.55
2673,458,409,2023-11-09,1101.98
2674,488,271,2023-05-25,259.94
2675,407,107,2023-12-24,1063.45
2676,20,174,2023-06-02,1570.17
2677,477,204,2023-11-27,1665.44
2678,853,330,2023-08-13,155.53
2679,846,285,2023-12-10,1723.61
2680,537,96,2023-02-18,1137.65
2681,731,47,2023-04-11,1790.12
2682,141,46,2023-09-22,1093.4
2683,2,119,2023-12-25,2409.56
2684,55,334,2023-09-25,92.6
2685,282,316,2023-07-29,2008.67
2686,800,403,2023-04-21,2178.29
2687,287,87,2023-08-14,973.7
2688,722,91,2023-05-18,1620.61
2689,903,149,2023-02-10,367.66
2690,414,352,2023-05-31,2214.12
2691,655,474,2023-07-02,1017.43
2692,269,179,2023-06-04,1957.59
2693,12,85,2023-12-18,1238.11
2694,594,320,2023-06-09,1789.69
2695,48,377,2023-08-01,2378.08
2696,327,130,2023-11-28,1257.65
2697,978,238,2023-06-05,2094.5
2698,572,306,2023-11-20,170.12
2699,336,41,2023-10-31,2232.64
2700,354,234,2023-09-26,1126.71
2701,94,15,2023-04-26,940.7
2702,944,428,2023-05-12,240.56
2703,34,54,2023-03-24,735.05
2704,507,227,2023-09-11,374.45
2705,537,421,2023-11-05,141.36
2706,619,163,2023-08-15,1411.8
2707,391,23,2023-02-28,2099.4
2708,819,154,2023-05-28,2202.54
2709,625,194,2023-01-25,2363.88
2710,126,283,2023-11-13,630.42
2711,268,190,2023-05-05,1476.3
2712,422,347,2023-10-15,162.09
2713,429,475,2023-08-12,447.5
2714,692,275,2023-10-31,1713.08
2715,490,228,2023-08-12,1778.03
2716,895,410,2023-02-12,2479.16
2717,649,438,2023-11-26,31.79
2718,334,133,2023-08-23,1004.49
2719,235,132,2023-01-05,629.02
2720,443,402,2023-03-04,1720.52
2721,668,224,2023-04-14,615.67
2722,646,205,2023-09-08,968.46
2723,906,81,2023-02-20,1892.25
2724,546,68,2023-12-10,1065.77
2725,389,379,2023-09-04,1857.39
2726,536,212,2023-03-07,560.38
2727,359,80,2023-06-16,1582.25
2728,594,440,2023-05-16,1355.92
2729,89,385,2023-04-22,534.85
2730,326,305,2023-07-19,986.18
2731,979,455,2023-07-12,1543.71
2732,667,146,2023-10-02,1619.67
2733,398,290,2023-10-25,989.76
2734,815,59,2023-02-06,2367.91
2735,209,178,2023-11-08,108.46
2736,386,105,2023-12-15,1166.63
2737,1000,345,2023-09-30,2283.49
2738,796,236,2023-11-21,1837.18
2739,545,94,2023-06-22,154.37
2740,634,175,2023-04-05,1884.64
2741,96,422,2023-03-18,1435.55
2742,662,316,2023-04-27,287.66
2743,244,268,2023-06-16,676.93
2744,812,375,2023-01-17,1104.59
2745,505,287,2023-01-31,283.18
2746,215,451,2023-12-03,1551.41
2747,196,51,2023-05-17,771.14
2748,733,450,2023-01-27,1888.35
2749,85,426,2023-03-06,2289.94
2750,733,199,2023-05-24,1707.45
2751,924,154,2023-06-02,1260.94
2752,586,169,2023-03-06,1793.25
2753,845,382,2023-01-03,1079.78
2754,299,378,2023-11-12,1401.02
2755,306,147,2023-09-09,334.86
2756,93,342,2023-04-17,676.55
2757,773,433,2023-12-04,884.6
2758,697,451,2023-12-05,805.24
2759,715,212,2023-01-13,638.88
2760,389,64,2023-07-24,636.63
2761,982,15,2023-09-13,2110.74
2762,281,171,2023-04-24,2417.96
2763,140,283,2023-11-02,1569.19
2764,844,239,2023-07-22,2219.98
2765,688,279,2023-12-14,346.61
2766,226,454,2023-02-04,77.8
2767,546,471,2023-09-28,2108.5
2768,461,347,2023-07-12,1922.77
2769,795,230,2023-12-19,204.17
2770,578,258,2023-03-18,1059.37
2771,902,201,2023-02-11,2327.62
2772,861,239,2023-03-20,1046.36
2773,202,319,2023-04-07,1504.36
2774,272,350,2023-06-28,1925.16
2775,717,41,2023-08-24,142.61
2776,292,295,2023-05-08,523.53
2777,187,483,2023-10-12,44.73
2778,205,226,2023-09-02,800.68
2779,165,457,2023-01-16,803.5
2780,385,343,2023-02-12,2018.14
2781,155,82,2023-06-06,1020.79
2782,954,497,2023-09-04,2109.22
2783,71,458,2023-10-14,2224.67
2784,23,319,2023-08-08,2441.7
2785,801,82,2023-11-11,462.85
2786,871,302,2023-06-09,1891.11
2787,568,467,2023-01-12,1673.37
2788,371,184,2023-07-25,708.23
2789,788,242,2023-02-24,489.04
2790,228,423,2023-11-23,571.47
2791,724,69,2023-01-17,1269.89
2792,962,116,2023-09-06,107.13
2793,501,498,2023-07-26,1324.54
2794,780,56,2023-02-26,1666.21
2795,302,177,2023-01-14,1420.37
2796,402,292,2023-03-17,2098.2
2797,809,344,2023-09-15,563.76
2798,229,288,2023-04-10,1441.18
2799,353,463,2023-01-03,641.29
2800,128,427,2023-05-16,1638.0
2801,663,102,2023-07-01,1552.26
2802,135,175,2023-07-14,820.67
2803,269,213,2023-01-23,2275.17
2804,340,390,2023-04-09,871.31
2805,528,41,2023-09-12,2387.49
2806,319,59,2023-12-07,2480.74
2807,53,471,2023-10-04,468.44
2808,856,371,2023-08-10,963.12
2809,904,208,2023-09-01,2419.7
2810,765,382,2023-11-18,1630.27
2811,146,227,2023-07-08,388.01
2812,887,325,2023-12-13,2170.9
2813,932,206,2023-08-07,2219.47
2814,940,365,2023-10-17,191.14
2815,868,207,2023-04-09,256.66
2816,141,202,2023-10-10,1866.8
2817,814,280,2023-04-04,34.9
2818,936,220,2023-11-26,578.07
2819,327,213,2023-02-22,1660.07
2820,426,386,2023-05-09,2097.41
2821,839,360,2023-06-15,1432.7
2822,114,464,2023-03-25,420.6
2823,713,339,2023-01-12,506.58
2824,810,212,2023-06-06,1869.79
2825,324,302,2023-04-23,1507.79
2826,646,367,2023-06-08,1647.7
2827,607,406,2023-12-13,1628.68
2828,178,26,2023-08-24,1922.03
2829,320,365,2023-08-14,1078.35
2830,784,411,2023-11-04,883.05
2831,714,449,2023-09-30,1586.7
2832,714,109,2023-11-30,1103.62
2833,906,426,2023-04-15,1236.69
2834,599,409,2023-08-10,219.24
2835,939,23,2023-03-10,1954.26
2836,767,129,2023-04-15,1641.67
2837,891,489,2023-03-06,1702.39
2838,118,80,2023-08-02,1660.5
2839,478,150,2023-07-15,295.59
2840,44,94,2023-04-27,299.26
2841,385,427,2023-01-08,1950.46
2842,185,374,2023-04-04,1924.68
2843,835,416,2023-01-03,1876.11
2844,935,147,2023-03-04,1592.58
2845,687,196,2023-12-30,830.28
2846,684,218,2023-07-24,1750.68
2847,121,90,2023-03-31,1553.98
2848,724,172,2023-06-19,1394.03
2849,891,460,2023-11-05,867.23
2850,61,242,2023-07-02,1436.47
2851,356,230,2023-07-23,612.9
2852,404,270,2023-09-16,1186.78
2853,135,45,2023-05-17,456.41
2854,460,284,2023-09-24,470.69
2855,711,110,2023-09-19,1450.15
2856,203,352,2023-10-25,619.88
2857,897,500,2023-05-17,1732.46
2858,695,167,2023-04-07,1254.34
2859,771,42,2023-01-15,1164.3
2860,278,404,2023-03-02,632.02
2861,788,237,2023-05-30,1915.64
2862,124,296,2023-10-27,1826.19
2863,586,163,2023-03-06,1201.22
2864,926,385,2023-06-07,2259.23
2865,532,145,2023-07-19,865.21
2866,263,119,2023-08-29,1354.72
2867,747,439,2023-03-09,1575.12
2868,947,395,2023-04-27,372.11
2869,478,365,2023-08-23,149.55
2870,681,482,2023-06-30,1244.15
2871,995,362,2023-07-25,2218.48
2872,311,59,2023-12-25,1280.82
2873,582,316,2023-10-07,393.42
2874,315,170,2023-01-12,953.22
2875,224,150,2023-11-24,1149.17
2876,738,417,2023-10-12,914.01
2877,215,423,2023-12-02,2328.19
2878,39,321,2023-02-06,2131.89
2879,632,316,2023-10-02,1620.4
2880,460,53,2023-02-17,1979.18
2881,619,113,2023-11-21,1970.08
2882,64,427,2023-04-29,365.81
2883,210,328,2023-10-30,2483.4
2884,329,183,2023-08-01,708.45
2885,715,360,2023-11-10,24.14
2886,569,156,2023-07-10,2346.41
2887,375,415,2023-07-09,1846.03
2888,81,469,2023-05-04,685.39
2889,826,109,2023-02-02,1881.42
2890,544,66,2023-06-01,2334.66
2891,995,361,2023-04-29,995.1
2892,376,16,2023-04-26,768.5
2893,25,427,2023-05-27,221.33
2894,775,374,2023-05-01,1731.9
2895,5,189,2023-02-07,1890.98
2896,620,72,2023-05-27,975.49
2897,104,38,2023-10-06,2232.88
2898,286,23,2023-02-10,1276.01
2899,178,441,2023-07-09,1729.15
2900,462,12,2023-08-13,1102.93
2901,266,62,2023-08-20,370.14
2902,687,329,2023-08-07,1567.36
2903,584,8,2023-12-25,1245.96
2904,909,234,2023-03-24,570.72
2905,833,499,2023-08-30,713.7
2906,25,124,2023-12-17,492.02
2907,238,81,2023-08-17,1482.85
2908,344,416,2023-11-18,60.95
2909,113,391,2023-06-22,1728.12
2910,170,361,2023-02-07,1420.05
2911,360,37,2023-08-06,1940.1
2912,383,314,2023-02-02,1404.59
2913,621,371,2023-01-13,1730.67
2914,450,259,2023-07-13,1705.5
2915,189,113,2023-08-17,127.57
2916,763,72,2023-01-15,2043.31
2917,752,336,2023-07-19,2136.14
2918,125,105,2023-12-01,599.81
2919,382,225,2023-05-20,1354.51
2920,919,247,2023-02-24,1848.43
2921,83,412,2023-04-09,614.27
2922,502,271,2023-02-04,1873.38
2923,175,431,2023-05-02,2123.37
2924,374,174,2023-10-29,2493.42
2925,703,190,2023-02-27,821.76
2926,71,92,2023-05-30,976.02
2927,960,491,2023-09-16,1200.76
2928,481,237,2023-02-11,1836.77
2929,402,60,2023-03-09,895.33
2930,527,140,2023-04-29,338.77
2931,156,222,2023-11-22,233.47
2932,157,420,2023-10-25,1413.2
2933,288,462,2023-06-29,1360.16
2934,19,118,2023-05-14,1478.99
2935,275,471,2023-11-25,137.44
2936,158,327,2023-06-27,2120.37
2937,956,298,2023-05-12,986.86
2938,264,110,2023-08-26,2001.5
2939,774,205,2023-02-11,1428.04
2940,730,320,2023-01-21,851.06
2941,56,328,2023-02-21,2252.04
2942,97,79,2023-01-07,2319.02
2943,403,198,2023-01-13,183.96
2944,105,272,2023-11-10,2058.11
2945,29,334,2023-10-10,2423.89
2946,32,191,2023-03-25,243.57
2947,920,55,2023-07-15,579.1
2948,419,365,2023-11-02,2018.44
2949,492,286,2023-01-27,1121.76
2950,202,77,2023-07-20,1093.74
2951,822,136,2023-02-10,722.63
2952,227,201,2023-07-22,2192.4
2953,564,182,2023-05-14,565.19
2954,15,302,2023-06-04,963.27
2955,198,431,2023-11-25,2075.89
2956,554,431,2023-06-07,1085.53
2957,193,361,2023-02-15,326.68
2958,705,296,2023-06-05,2263.08
2959,702,329,2023-11-13,626.07
2960,266,67,2023-04-04,490.06
2961,467,395,2023-10-29,1094.06
2962,324,345,2023-07-30,919.11
2963,130,368,2023-03-02,2469.8
2964,964,451,2023-04-20,500.07
2965,191,386,2023-01-13,345.73
2966,428,273,2023-03-14,1753.32
2967,919,433,2023-03-15,480.61
2968,137,290,2023-12-12,1663.93
2969,739,152,2023-08-24,1350.17
2970,359,312,2023-08-27,2405.46
2971,92,379,2023-03-11,65.74
2972,122,444,2023-10-25,2254.76
2973,396,367,2023-06-27,264.65
2974,424,295,2023-09-03,2272.96
2975,991,210,2023-08-18,1537.3
2976,857,461,2023-02-05,124.75
2977,475,329,2023-08-16,553.78
2978,406,158,2023-01-06,871.61
2979,867,79,2023-02-26,2308.68
2980,987,251,2023-05-12,1064.52
2981,38,430,2023-05-23,870.92
2982,392,21,2023-07-05,1858.94
2983,401,169,2023-11-02,1968.21
2984,323,76,2023-06-29,1115.57
2985,3,166,2023-01-29,272.41
2986,732,19,2023-07-16,1431.12
2987,388,399,2023-09-22,663.42
2988,333,120,2023-06-23,2483.87
2989,578,392,2023-12-11,1917.56
2990,599,237,2023-10-03,1544.38
2991,740,231,2023-10-05,241.58
2992,534,78,2023-10-27,2281.53
2993,169,342,2023-03-17,1836.25
2994,777,142,2023-11-23,1831.8
2995,74,327,2023-10-31,710.46
2996,16,162,2023-01-21,830.83
2997,591,16,2023-05-10,912.14
2998,820,444,2023-01-07,1449.17
2999,189,270,2023-09-22,2246.2
3000,732,191,2023-07-29,173.29
3001,138,172,2023-01-04,439.7
3002,641,128,2023-06-01,2088.59
3003,595,490,2023-10-18,708.37
3004,669,357,2023-03-07,708.88
3005,746,198,2023-10-16,1505.23
3006,755,294,2023-05-23,230.27
3007,587,309,2023-08-02,169.25
3008,656,494,2023-07-28,1916.44
3009,63,284,2023-01-31,70.53
3010,347,419,2023-12-18,911.11
3011,990,183,2023-11-16,658.67
3012,978,20,2023-05-23,1064.71
3013,368,445,2023-08-07,72.33
3014,679,228,2023-03-16,998.48
3015,99,382,2023-12-27,933.05
3016,484,95,2023-01-07,147.3
3017,40,350,2023-07-18,1254.39
3018,121,450,2023-12-18,602.4
3019,212,477,2023-05-13,1761.32
3020,999,285,2023-01-19,1304.97
3021,207,41,2023-02-11,259.53
3022,482,269,2023-11-25,2473.43
3023,716,23,2023-11-20,1902.37
3024,69,59,2023-12-20,1377.64
3025,192,214,2023-04-14,475.24
3026,503,157,2023-10-01,1161.75
3027,111,462,2023-10-14,1250.36
3028,347,388,2023-05-20,259.7
3029,763,109,2023-10-13,790.52
3030,56,226,2023-09-02,1958.59
3031,744,52,2023-09-17,501.56
3032,360,272,2023-10-08,438.38
3033,672,58,2023-11-29,1727.88
3034,121,336,2023-03-03,1621.59
3035,211,43,2023-03-17,1490.09
3036,331,451,2023-09-21,87.66
3037,607,413,2023-12-07,878.74
3038,717,399,2023-12-02,2322.04
3039,108,218,2023-11-04,11.98
3040,480,23,2023-11-01,1502.18
3041,191,267,2023-10-14,1938.74
3042,302,136,2023-04-24,215.4
3043,3,212,2023-03-13,770.81
3044,854,438,2023-01-11,1247.41
3045,593,486,2023-11-06,966.06
3046,710,28,2023-12-19,1730.28
3047,162,34,2023-11-20,453.96
3048,846,212,2023-10-17,603.7
3049,111,142,2023-02-25,1251.59
3050,626,318,2023-05-04,23.55
3051,423,227,2023-02-25,2314.83
3052,624,313,2023-07-15,86.59
3053,165,292,2023-06-20,628.22
3054,6,459,2023-01-09,2409.39
3055,892,28,2023-10-15,1475.62
3056,893,41,2023-07-31,436.56
